id,title,author,created_at,closed_at,labels,time_to_solve
2864029032,drivers: mspi_dw: Fix race condition in RX interrupt handling,anangl,2025-09-26 12:41:58+00:00,2025-09-30 14:57:30+00:00,"{'bug': 1, 'area: MSPI': 1}",4 days 02:15:32
2855632227,samples: drivers: uart: removed lpuart from an incompatible filter,yongxu-wang15,2025-09-24 06:36:59+00:00,2025-09-26 07:12:18+00:00,"{'bug': 1, 'area: UART': 1, 'area: Samples': 1}",2 days 00:35:19
2854467182,boards: nxp: mimxrt1180_evk: fix CM7 JLink script,DerekSnell,2025-09-23 20:25:25+00:00,2025-09-26 13:05:05+00:00,"{'bug': 1, 'platform: NXP': 1, 'Trivial': 1}",2 days 16:39:40
2847032920,modules: hal_rpi_pico: Add `pico_platform_common` to include path,soburi,2025-09-21 09:43:02+00:00,2025-10-23 06:52:33+00:00,"{'bug': 1, 'platform: Raspberry Pi Pico': 1}",31 days 21:09:31
2846248051,Bluetooth: Controller: nRF54L: Fix to improve decryption speed,cvinayak,2025-09-20 12:49:20+00:00,2025-10-09 16:41:43+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Controller': 1}",19 days 03:52:23
2842262654,drivers: sdhc: Update timeout unit to us for event wait,quytranpzz,2025-09-19 03:33:37+00:00,2025-09-20 09:10:25+00:00,"{'bug': 1, 'Trivial': 1, 'area: Disk Access': 1, 'platform: Renesas RA': 1}",1 days 05:36:48
2835925972,soc: renesas: Enable secure security attribution for DMA module,khoa-nguyen-18,2025-09-17 09:45:39+00:00,2025-09-19 12:35:41+00:00,"{'bug': 1, 'platform: Renesas RA': 1}",2 days 02:50:02
2834130552,doc: conf.py: fix pdf build,kartben,2025-09-16 19:24:06+00:00,2025-09-17 12:52:58+00:00,"{'priority: high': 1, 'Hotfix': 1, 'area: Documentation Infrastructure': 1, 'size: XS': 1}",0 days 17:28:52
2828877134,boards: renesas: disable unused button on ek_ra8p1,thenguyenyf,2025-09-15 11:25:26+00:00,2025-09-18 08:47:06+00:00,"{'bug': 1, 'platform: Renesas RA': 1}",2 days 21:21:40
2815665652,drivers: flash_mspi_nor: Fix XIP_DEV_CFG_MASK definition,anangl,2025-09-10 14:06:53+00:00,2025-09-11 02:37:05+00:00,"{'bug': 1, 'area: Flash': 1, 'Trivial': 1, 'area: MSPI': 1}",0 days 12:30:12
2812147421,soc: espressif: place arch_common in IRAM for proper boot,sylvioalves,2025-09-09 13:58:40+00:00,2025-09-11 17:09:33+00:00,"{'priority: high': 1, 'platform: ESP32': 1}",2 days 03:10:53
2806572523,drivers: ethernet: ksz8081: fix compiling error about missing variable,TonyHan11,2025-09-08 01:52:06+00:00,2025-09-10 04:42:39+00:00,"{'bug': 1, 'area: Ethernet': 1, 'size: XS': 1}",2 days 02:50:33
2806092367,modules: hal_nxp: always compile port driver for S32K1,manuargue,2025-09-07 14:12:42+00:00,2025-09-11 17:08:53+00:00,"{'bug': 1, 'platform: NXP': 1, 'Trivial': 1, 'platform: NXP S32': 1}",4 days 02:56:11
2805875724,samples: Bluetooth: Fix BAP unicast client and server buffer counts,cvinayak,2025-09-07 08:30:13+00:00,2025-10-08 19:12:32+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Samples': 1, 'area: Bluetooth Audio': 1}",31 days 10:42:19
2799553007,mgmt: hawkbit: move variable declaration out of if,maass-hamburg,2025-09-04 13:49:01+00:00,2025-09-09 09:45:17+00:00,"{'bug': 1, 'area: hawkBit': 1}",4 days 19:56:16
2789967637,usb: device_next: avoid false error logging in CDC ECM/NCM,jfischer-no,2025-09-01 14:07:31+00:00,2025-09-03 15:04:39+00:00,"{'bug': 1, 'area: USB': 1}",2 days 00:57:08
2781063098,drivers: spi: litex: litespi: flush pending irq before enable,maass-hamburg,2025-08-28 09:14:23+00:00,2025-09-10 11:02:11+00:00,"{'bug': 1, 'area: SPI': 1, 'platform: LiteX': 1, 'size: XS': 1}",13 days 01:47:48
2780942418,drivers: can: mcux: flexcan: fix MB overrun when CAN FD enabled,william-tang914,2025-08-28 08:32:21+00:00,2025-11-18 01:50:05+00:00,"{'bug': 1, 'platform: NXP': 1, 'area: CAN': 1, 'platform: NXP Drivers': 1}",81 days 17:17:44
2780501343,boards: renesas: update SDRAM configuration,thenguyenyf,2025-08-28 05:39:08+00:00,2025-09-01 06:34:07+00:00,"{'bug': 1, 'platform: Renesas RA': 1}",4 days 00:54:59
2772551631,phy_adin2111.c: ethernet: phy: correctly assign state parameter with state from device,theadib,2025-08-25 17:37:35+00:00,2025-09-02 23:18:55+00:00,"{'bug': 1, 'area: Ethernet': 1, 'Trivial': 1, 'platform: ADI': 1, 'size: XS': 1}",8 days 05:41:20
2770407384,drivers: gpio: Add select PINCTRL for renesas_ra_ioport,khoa-nguyen-18,2025-08-25 02:57:40+00:00,2025-08-27 03:15:28+00:00,"{'bug': 1, 'area: GPIO': 1, 'platform: Renesas RA': 1, 'size: XS': 1}",2 days 00:17:48
2766025930,west.yml: Bump TF-M to allow FOTA upgrade,nandojve,2025-08-22 11:24:37+00:00,2025-11-05 09:36:03+00:00,"{'bug': 1, 'Release Notes': 1, 'manifest': 1, 'manifest-trusted-firmware-m': 1, 'area: TF-M': 1, 'size: XS': 1}",74 days 22:11:26
2762468757,drivers: ethernet: vsc8541: fix init,tswaehn,2025-08-21 10:13:59+00:00,2025-08-21 15:06:22+00:00,"{'bug': 1, 'area: Ethernet': 1, 'Regression': 1, 'Trivial': 1, 'size: XS': 1}",0 days 04:52:23
2761463811,Ethernet: NXP: fix: Scrub tx_header to prevent failed assert,ubieda,2025-08-21 01:55:10+00:00,2025-08-23 03:11:36+00:00,"{'bug': 1, 'area: Ethernet': 1, 'Hotfix': 1, 'platform: NXP Drivers': 1, 'size: XS': 1}",2 days 01:16:26
2759457300,drivers: clock_control: Fix setting hfxt oscillator in mspm0 clock,tbursztyka,2025-08-20 11:27:53+00:00,2025-09-02 08:00:06+00:00,"{'bug': 1, 'area: Clock Control': 1, 'platform: Texas Instruments MSPM0': 1}",12 days 20:32:13
2759054095,drivers: pwm: Use DEVICE_API relevantly on mspm0 driver,tbursztyka,2025-08-20 09:22:33+00:00,2025-08-21 04:52:35+00:00,"{'bug': 1, 'area: PWM': 1, 'Trivial': 1, 'size: XS': 1, 'platform: Texas Instruments MSPM0': 1}",0 days 19:30:02
2756356542,drivers: counter: Fix mspm0 alarm cancellation,tbursztyka,2025-08-19 12:43:43+00:00,2025-09-02 07:59:58+00:00,"{'bug': 1, 'area: Counter': 1, 'platform: Texas Instruments MSPM0': 1}",13 days 19:16:15
2744318448,drivers: flexio: Fix build errors when doze not defined,decsny,2025-08-13 22:54:19+00:00,2025-08-16 08:20:41+00:00,"{'bug': 1, 'area: SPI': 1, 'platform: NXP Drivers': 1}",2 days 09:26:22
2726080176,[Backport v4.2-branch] fs/ext2: Fix NULL dereference when fs_stat queries root.,github-actions[bot],2025-08-07 01:35:26+00:00,2025-08-21 20:32:23+00:00,"{'bug': 1, 'area: File System': 1, 'Backport': 1}",14 days 18:56:57
2726080102,[Backport v4.1-branch] fs/ext2: Fix NULL dereference when fs_stat queries root.,github-actions[bot],2025-08-07 01:35:22+00:00,2025-10-22 00:38:32+00:00,"{'bug': 1, 'Backport': 1, 'Stale': 1}",75 days 23:03:10
2726080035,[Backport v3.7-branch] fs/ext2: Fix NULL dereference when fs_stat queries root.,github-actions[bot],2025-08-07 01:35:18+00:00,2025-09-13 22:15:05+00:00,"{'bug': 1, 'area: File System': 1, 'Backport': 1}",37 days 20:39:47
2713566263,drives: fuel_gauge: Remove unused battery_cutoff property,aaronemassey,2025-08-01 15:26:47+00:00,2025-08-13 16:30:53+00:00,"{'bug': 1, 'priority: low': 1, 'area: Samples': 1, 'area: Fuel Gauge': 1}",12 days 01:04:06
2709712142,soc: intel: ace: fix GDB stub,lyakh,2025-07-31 10:47:25+00:00,2025-08-04 18:55:57+00:00,"{'bug': 1, 'platform: Intel ADSP': 1}",4 days 08:08:32
2701021807,drivers: mspi_dw: Prevent RX FIFO overflows in Single IO mode,anangl,2025-07-28 14:32:52+00:00,2025-07-30 21:22:29+00:00,"{'bug': 1, 'area: MSPI': 1}",2 days 06:49:37
2689545480,net: lib: ptp: Fix `PTP_UDP_IPv6_PROTOCOL` compilation error,awojasinski,2025-07-23 17:15:11+00:00,2025-08-14 07:40:17+00:00,"{'bug': 1, 'area: PTP': 1}",21 days 14:25:06
2687130381,RTIO: fix CQE semaphore bypass when no CQE item was created,ubieda,2025-07-23 00:25:47+00:00,2025-07-25 12:06:08+00:00,"{'bug': 1, 'area: RTIO': 1}",2 days 11:40:21
2672292995,i3c: stm32: Prevent mutex deadlock on DAA failure,ubieda,2025-07-17 00:30:09+00:00,2025-07-21 03:24:58+00:00,"{'bug': 1, 'platform: STM32': 1, 'area: I3C': 1, 'backport v4.2-branch': 1}",4 days 02:54:49
2664308333,drivers: modem: generalize Quectel BG9X support,guildeol-stra,2025-07-14 13:34:41+00:00,2025-08-08 00:54:45+00:00,"{'priority: low': 1, 'area: Networking': 1, 'area: Samples': 1, 'area: Modem': 1, 'area: Modem Drivers': 1}",24 days 11:20:04
2664237927,drivers: adc: nrfx_saadc: Fix SAADC shim for nRF54LV10A,jaz1-nordic,2025-07-14 13:08:34+00:00,2025-07-19 17:40:29+00:00,"{'bug': 1, 'area: ADC': 1, 'platform: nRF': 1, 'size: XS': 1}",5 days 04:31:55
2659691244,manifest: Update tf-m module to fix STM32 platform BL2,etienne-lms,2025-07-11 16:31:17+00:00,2025-07-15 15:50:53+00:00,"{'bug': 1, 'manifest': 1, 'manifest-trusted-firmware-m': 1, 'Release Blocker': 1, 'size: XS': 1}",3 days 23:19:36
2657355769,NXP drivers: dma: mipi_dbi_nxp_lcdic: enable inputmux clock,DerekSnell,2025-07-10 22:49:49+00:00,2025-07-11 23:16:43+00:00,"{'bug': 1, 'area: Display': 1, 'area: Display Controller': 1, 'platform: NXP Drivers': 1}",1 days 00:26:54
2655266238,drivers: udc: stm32: fix USB_OTG_HS_EMB_PHY macro value check,mniestroj,2025-07-10 09:33:31+00:00,2025-07-11 21:42:34+00:00,"{'bug': 1, 'area: USB': 1, 'platform: STM32': 1, 'size: XS': 1}",1 days 12:09:03
2655143264,drivers: gpio: pca6416: fix dt get id,JiafeiPan,2025-07-10 08:47:40+00:00,2025-07-10 15:14:17+00:00,"{'bug': 1, 'priority: medium': 1, 'area: GPIO': 1, 'Regression': 1, 'Trivial': 1, 'size: XS': 1}",0 days 06:26:37
2654546698,drivers: esp_at: fix net_if_get_by_iface() typo,mniestroj,2025-07-10 03:53:04+00:00,2025-07-11 18:19:06+00:00,"{'bug': 1, 'area: Wi-Fi': 1, 'size: XS': 1}",1 days 14:26:02
2653838059,drivers: gpio: gpio_pca_series: check return values and exit on error,cfriedt,2025-07-09 19:56:09+00:00,2025-07-11 18:19:39+00:00,"{'bug': 1, 'area: GPIO': 1, 'Coverity': 1}",1 days 22:23:30
2652637159,drivers: udc_dwc2: Set EP0 IN CNAK only when necessary,tmon-nordic,2025-07-09 11:43:52+00:00,2025-07-11 14:41:04+00:00,"{'bug': 1, 'area: Drivers': 1, 'area: USB': 1, 'Experimental': 1}",2 days 02:57:12
2651152329,libc: arcmwdt: grant all threads access to stdio locks,tagunil,2025-07-08 22:43:44+00:00,2025-07-11 00:54:27+00:00,"{'bug': 1, 'area: C Library': 1, 'area: Toolchains': 1, 'backport v3.7-branch': 1}",2 days 02:10:43
2650879510,Set the DOZEN bit for MCUX_FLEXIO,EmilioCBen,2025-07-08 19:55:29+00:00,2025-07-09 05:24:14+00:00,"{'bug': 1, 'platform: NXP': 1, 'Trivial': 1, 'platform: NXP Drivers': 1}",0 days 09:28:45
2648046209,Fix spi loopback test stuck with DSPI driver,decsny,2025-07-07 22:47:54+00:00,2025-07-11 14:41:15+00:00,"{'bug': 1, 'area: SPI': 1, 'area: DMA': 1, 'platform: NXP Drivers': 1}",3 days 15:53:21
2646608825,Bluetooth: Controller: Fix Tx Ack FIFO index corruption under race,cvinayak,2025-07-07 12:24:28+00:00,2025-07-09 14:42:58+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Controller': 1, 'backport v3.7-branch': 1, 'backport v4.0-branch': 1, 'backport v4.1-branch': 1}",2 days 02:18:30
2645924325,tests/lib/timespec_util: Skip two tests by now,aescolar,2025-07-07 08:34:46+00:00,2025-07-08 17:14:09+00:00,"{'bug': 1, 'Hotfix': 1}",1 days 08:39:23
2645076323,sensor: bme280: Fix bad chip id read after power cycle,filipembedded,2025-07-06 21:58:19+00:00,2025-07-09 05:25:33+00:00,"{'bug': 1, 'area: Sensors': 1}",2 days 07:27:14
2644101795,drivers: flash: stm32_qspi: Fix flash not reset when in QPI mode,taltenbach,2025-07-06 01:58:15+00:00,2025-07-11 14:41:38+00:00,"{'bug': 1, 'area: Flash': 1, 'platform: STM32': 1}",5 days 12:43:23
2643692203,drivers: flash: stm32_qspi: Fix flash configuration in dual flash mode,taltenbach,2025-07-05 18:48:39+00:00,2025-07-10 15:13:07+00:00,"{'bug': 1, 'area: Flash': 1, 'platform: STM32': 1}",4 days 20:24:28
2643162027,Bluetooth: ASCS: fix uninitialized pointer read,ljd42,2025-07-05 10:27:11+00:00,2025-07-08 18:44:37+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'Trivial': 1, 'area: Bluetooth Audio': 1, 'size: XS': 1}",3 days 08:17:26
2641257411,Bluetooth: Classic: L2CAP: Fix issue that pending chan cannot be sent,lylezhu2012,2025-07-04 11:56:50+00:00,2025-07-08 18:41:39+00:00,"{'bug': 1, 'area: Bluetooth': 1, 'area: Bluetooth Classic': 1}",4 days 06:44:49
2640752716,drivers: virtio: move virtio headers to zephyr/drivers,kartben,2025-07-04 09:07:18+00:00,2025-07-04 20:49:55+00:00,"{'priority: high': 1, 'area: Process': 1, 'area: Crypto / RNG': 1, 'area: VIRTIO': 1}",0 days 11:42:37
2640599068,soc: stm32f1x: fix typo/debug in stop/standby modes,Oleh-Kravchenko,2025-07-04 07:57:26+00:00,2025-07-04 18:05:13+00:00,"{'bug': 1, 'platform: STM32': 1, 'Trivial': 1}",0 days 10:07:47
2640377440,drivers: mdio_nxp_enet_qos: fix CR overwrite,jacob-wienecke-nxp,2025-07-04 06:10:22+00:00,2025-07-08 18:40:18+00:00,"{'bug': 1, 'area: Ethernet': 1, 'area: MDIO': 1, 'platform: NXP Drivers': 1}",4 days 12:29:56
2638918893,ST sensors: Fix coverity issues,avisconti,2025-07-03 15:32:05+00:00,2025-07-07 21:06:14+00:00,"{'bug': 1, 'area: Drivers': 1, 'area: Sensors': 1, 'Coverity': 1}",4 days 05:34:09
2638885112,fix: icm42688: fix: Override FSR settings when high-res is enabled,ubieda,2025-07-03 15:19:44+00:00,2025-07-08 18:38:36+00:00,"{'bug': 1, 'area: Sensors': 1}",5 days 03:18:52
2638394753,boards: nxp: cleanup duplicate 'chosen' entry,mnsgs,2025-07-03 12:28:05+00:00,2025-07-08 18:38:23+00:00,"{'bug': 1, 'platform: NXP': 1, 'Trivial': 1, 'size: XS': 1}",5 days 06:10:18
2637155171,manifest: mbedtls: update to 3.6.4,ceolin,2025-07-03 03:09:58+00:00,2025-07-08 16:05:53+00:00,"{'priority: high': 1, 'Release Notes': 1, 'manifest': 1, 'manifest-mbedtls': 1, 'size: XS': 1}",5 days 12:55:55
2637010935,arch: arm: cortex_m: Force literal pool placement in inline asm block,stephanosio,2025-07-03 01:37:01+00:00,2025-07-07 15:13:06+00:00,"{'bug': 1, 'area: ARM': 1, 'backport v3.7-branch': 1, 'backport v4.0-branch': 1, 'backport v4.1-branch': 1}",4 days 13:36:05
2636354633,manifest: Update tf-m module to get MAX32657 commits,ozersa,2025-07-02 19:10:20+00:00,2025-07-07 15:10:30+00:00,"{'bug': 1, 'Hotfix': 1, 'manifest': 1, 'manifest-trusted-firmware-m': 1, 'platform: ADI': 1, 'size: XS': 1}",4 days 20:00:10
2635241119,tests: vector_table_relocation: fix a mis-use of SRAM_SIZE,hakehuang,2025-07-02 12:03:29+00:00,2025-07-04 18:06:13+00:00,"{'bug': 1, 'size: XS': 1}",2 days 06:02:44
2635051468,Fix video buffer fields order to avoid data corruption,josuah,2025-07-02 10:43:37+00:00,2025-07-02 22:58:46+00:00,"{'bug': 1, 'Trivial': 1, 'area: Video': 1}",0 days 12:15:09
2634991513,stm32: fix backup domain access refcount integration,etienne-lms,2025-07-02 10:18:50+00:00,2025-07-04 18:06:37+00:00,"{'bug': 1, 'area: Counter': 1, 'platform: STM32': 1, 'area: RTC': 1}",2 days 07:47:47
2634961747,tests/drivers display_read_write: Move common kconfig option to overlay,aescolar,2025-07-02 10:06:24+00:00,2025-07-04 18:06:48+00:00,"{'bug': 1, 'area: Display': 1}",2 days 08:00:24
2634897456,drivers: udc_dwc2: do not throw error when FIFO settings can be reused,jfischer-no,2025-07-02 09:40:35+00:00,2025-07-07 21:06:34+00:00,"{'bug': 1, 'area: Drivers': 1, 'area: USB': 1, 'Experimental': 1}",5 days 11:25:59
2634728166,drivers: spi: context: check that config exists before reading it,gautierg-st,2025-07-02 08:35:45+00:00,2025-07-10 21:00:42+00:00,"{'bug': 1, 'area: SPI': 1}",8 days 12:24:57
2634553340,boards: mimxrt700_evk/cm33_cpu0: Fix XSPI memory locations,VitekST,2025-07-02 07:25:25+00:00,2025-07-04 08:42:56+00:00,"{'bug': 1, 'platform: NXP': 1}",2 days 01:17:31
2634399744,drivers: ethernet: nxp: don't fail with -EALREADY,maass-hamburg,2025-07-02 06:11:55+00:00,2025-07-05 00:20:55+00:00,"{'bug': 1, 'area: Ethernet': 1, 'Regression': 1, 'platform: NXP Drivers': 1}",2 days 18:09:00
2633440252,shell: spi: fix typo on spi cs command,ubieda,2025-07-01 19:27:51+00:00,2025-07-10 15:12:32+00:00,"{'bug': 1, 'area: SPI': 1, 'Trivial': 1, 'size: XS': 1}",8 days 19:44:41
2633068483,drivers: i3c: check addr slot is free only if it's different,XenuIsWatching,2025-07-01 16:48:42+00:00,2025-07-04 18:08:33+00:00,"{'bug': 1, 'area: I3C': 1}",3 days 01:19:51
2632789799,drivers: fuel_gauge: lc709203f: fix clang build,danieldegrasse,2025-07-01 15:00:49+00:00,2025-07-01 15:03:26+00:00,"{'bug': 1, 'Hotfix': 1, 'Trivial': 1, 'area: Fuel Gauge': 1}",0 days 00:02:37
2632476222,rtio: workq: Reimplement to use threads-pool effectively,ubieda,2025-07-01 13:25:52+00:00,2025-07-08 23:35:26+00:00,"{'bug': 1, 'area: RTIO': 1}",7 days 10:09:34
2632345062,net: Avoid directly accessing address of unaligned struct,aescolar,2025-07-01 12:43:26+00:00,2025-07-01 15:15:56+00:00,"{'bug': 1, 'area: Networking': 1, 'area: Toolchains': 1, 'Hotfix': 1, 'area: IEEE 802.15.4': 1, 'area: HTTP': 1}",0 days 02:32:30
2632344948,mcuboot: cmake: only set write_block_size when needed,maass-hamburg,2025-07-01 12:43:24+00:00,2025-07-08 23:35:44+00:00,"{'bug': 1, 'area: Build System': 1, 'Trivial': 1}",7 days 10:52:20
2631801960,boards: shields: Fixes Stepper 19 Click GPIO Expander,jbehrensnx,2025-07-01 10:04:13+00:00,2025-07-03 16:55:06+00:00,"{'bug': 1, 'area: Shields': 1, 'area: Stepper': 1}",2 days 06:50:53
2631731343,Mbox mimxrt1160 evk cm4 fix,hakehuang,2025-07-01 09:41:44+00:00,2025-07-03 16:55:16+00:00,"{'bug': 1, 'platform: NXP': 1, 'Trivial': 1, 'size: XS': 1}",2 days 07:13:32
2631577876,snippets: nordic: Fix nRF54LM20A memory layout,kl-cruz,2025-07-01 09:03:27+00:00,2025-07-03 16:55:42+00:00,"{'bug': 1, 'area: Build System': 1, 'platform: nRF': 1}",2 days 07:52:15
2631515765,drivers/fuel_gauge/lc709203f: Avoid declaring variable right after label,aescolar,2025-07-01 08:46:33+00:00,2025-07-01 15:56:25+00:00,"{'bug': 1, 'Hotfix': 1, 'Trivial': 1, 'area: Fuel Gauge': 1}",0 days 07:09:52
2629508831,video: fix missing crop/compose handling in capture_to_lvgl sample & add missing conf files for stm32n657 fsbl variant,avolmat-st,2025-06-30 16:34:11+00:00,2025-07-03 16:56:07+00:00,"{'bug': 1, 'area: Samples': 1, 'area: Shields': 1, 'area: Video': 1}",3 days 00:21:56
2629171563,samples: video: capture: Fix stack overflow and test pattern fixture test failure on smartdma,ngphibang,2025-06-30 14:43:08+00:00,2025-07-03 16:56:31+00:00,"{'bug': 1, 'area: Samples': 1, 'area: Video': 1}",3 days 02:13:23
2629077111,drivers: ethernet: nxp_enet: Fix PHY configure for fixed-link config,ofirshe,2025-06-30 14:11:25+00:00,2025-07-01 20:59:32+00:00,"{'bug': 1, 'area: Ethernet': 1, 'Trivial': 1, 'platform: NXP Drivers': 1}",1 days 06:48:07
2628462614,soc nrf54lm20a: Fix entropy source,aescolar,2025-06-30 10:21:33+00:00,2025-07-02 13:56:51+00:00,"{'bug': 1, 'platform: nRF': 1}",2 days 03:35:18
2628088777,"cmake: Fix support for ""ninja flash""",jerome-pouiller,2025-06-30 07:55:21+00:00,2025-07-02 13:55:49+00:00,"{'bug': 1, 'area: Build System': 1, 'size: XS': 1}",2 days 06:00:28
2627736210,dts: arm: renesas: correct i3c device node address,thenguyenyf,2025-06-30 04:40:45+00:00,2025-06-30 20:16:17+00:00,"{'bug': 1, 'Trivial': 1, 'platform: Renesas RA': 1}",0 days 15:35:32
2625846717,drivers: akm09918c: fix null dereference in submit function,moonlight83340,2025-06-28 05:26:10+00:00,2025-07-02 00:03:20+00:00,"{'bug': 1, 'area: Sensors': 1}",3 days 18:37:10
2625590239,arch: riscv: Increase IDT_LIST size,thughes,2025-06-27 23:16:57+00:00,2025-07-02 22:57:59+00:00,"{'bug': 1, 'area: RISCV': 1, 'area: Architectures': 1, 'size: XS': 1}",4 days 23:41:02
2625590051,zephyr: sw_isr_table: Fix compilation error,thughes,2025-06-27 23:16:39+00:00,2025-07-14 17:09:03+00:00,"{'bug': 1, 'Hotfix': 1, 'area: Interrupt Controller': 1}",16 days 17:52:24
2624503991,samples: i2s echo: guard audio_codec configuration,sylvioalves,2025-06-27 14:00:42+00:00,2025-07-01 15:15:15+00:00,"{'bug': 1, 'area: Samples': 1, 'Regression': 1, 'area: I2S': 1}",4 days 01:14:33
2624479230,drivers: nrf_ironside: dvfs abb analog status workaround,lstnl,2025-06-27 13:51:22+00:00,2025-07-01 15:14:58+00:00,"{'bug': 1, 'platform: nRF': 1}",4 days 01:23:36
2624046783,manifest: Update nRF hw models to latest,aescolar,2025-06-27 11:12:09+00:00,2025-06-27 19:09:20+00:00,"{'bug': 1, 'Trivial': 1, 'manifest': 1, 'manifest-nrf_hw_models': 1, 'size: XS': 1}",0 days 07:57:11
2622992884,arch: riscv: Fix incorrect Zalrsc extension name,stephanosio,2025-06-27 03:20:15+00:00,2025-07-01 15:18:20+00:00,"{'bug': 1, 'area: Build System': 1, 'area: Toolchains': 1, 'area: RISCV': 1}",4 days 11:58:05
2622236312,west.yml: hal_espressif: reserve BLE IRQ in interrupt descriptor,sylvioalves,2025-06-26 20:24:39+00:00,2025-06-30 22:38:00+00:00,"{'bug': 1, 'manifest': 1, 'manifest-hal_espressif': 1, 'size: XS': 1}",4 days 02:13:21
2621667608,samples: fade_led: add direction per LED,yishai1999,2025-06-26 16:23:20+00:00,2025-06-30 20:16:38+00:00,"{'bug': 1, 'area: Samples': 1}",4 days 03:53:18
2621385805,soc: esp32: increase ble command TX buffer,sylvioalves,2025-06-26 14:27:21+00:00,2025-06-26 20:52:51+00:00,"{'bug': 1, 'platform: ESP32': 1, 'Trivial': 1}",0 days 06:25:30
2621242532,drivers: modem_cellular: fix quectel_eg25_g dial script cmd response,bricle,2025-06-26 13:33:53+00:00,2025-06-30 20:16:49+00:00,"{'bug': 1, 'area: Modem Drivers': 1}",4 days 06:42:56
2621050034,net: events: Add missing net_mgmt.h include,rlubos,2025-06-26 12:19:50+00:00,2025-06-30 20:18:01+00:00,"{'bug': 1, 'area: Networking': 1, 'size: XS': 1}",4 days 07:58:11
2620963403,Fix incorrect rx130 part number,duynguyenxa,2025-06-26 11:45:37+00:00,2025-06-27 07:42:50+00:00,"{'bug': 1, 'Trivial': 1, 'area: RX': 1}",0 days 19:57:13
